,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
CDR2,0.8092022,0.1689325,-0.012522153,0.38128442,-0.0067416755,-0.0107612405,-0.0044921427,-0.0018986226,-0.001189807,1.3748041,0.030467428,-0.01189468,0.81993127,0.9283932,0.72332656,0.8222791
CDS2,-0.02353677,5.237625,-0.05574647,-0.03699819,-0.04301454,-0.06467534,6.0456038,5.723396,7.729614,6.917567,2.4250722,-0.082691595,6.3905983,7.4272513,-0.02412385,-0.04687701
CDT1,0.86075246,0.16570362,-0.013601513,0.4850503,-0.0071841693,-0.0113452,-0.00421223,-0.0014895994,-0.0021022272,1.4446689,0.016608685,-0.013218237,0.8890382,1.0310452,0.83823675,0.79508513
CDV3,0.06951487,0.23271954,-0.015558752,0.7218007,-0.0056985444,-0.015213249,-4.4858603e-05,0.5655472,-0.00038662946,1.5864395,0.44978422,-0.014414896,1.3081377,1.462173,0.77374893,-0.00011473529
CDYL,0.2568039,0.1670441,-0.013265637,0.50497013,-0.0078045074,-0.01535363,0.091982976,0.2187948,0.29614612,1.3903896,0.2240749,-0.014503277,1.2667761,1.312098,0.64013386,0.09583966
CEACAM1,0.6349178,0.1391351,-0.013890864,0.6073178,-0.005483698,-0.012548831,-0.0036140638,-0.0005149386,-0.0015172025,1.4516863,0.18358392,-0.012474861,1.0410451,1.1169777,0.8064759,0.61565423
CEACAM21,0.0524811,0.26772103,-0.015565879,0.31462958,-0.008541831,-0.01735629,0.5677841,0.34095693,0.6450616,1.5411353,0.44942576,-0.015353864,1.4988263,1.6657146,0.48010933,-0.00084692345
CEACAM3,0.87280285,0.16089593,-0.012841987,0.38738132,-0.0071612876,-0.0107168015,-0.004600913,-0.0021641727,-0.0015468457,1.3759426,-0.00028862891,-0.012758858,0.81779695,0.9483959,0.76986265,0.8502513
CEACAM4,-0.018744005,5.4049425,-0.046023507,-0.03277812,-0.046792414,-0.05490324,5.228784,5.4243026,7.0375657,6.467381,1.8020698,-0.07135166,5.1674514,5.9399333,-0.01865762,-0.039501674
CEBPA,-0.016305927,3.3372195,-0.035754442,-0.021128353,-0.029018896,-0.046494056,3.9515624,3.792125,4.691643,4.5333467,1.6176826,-0.054308012,4.2837567,4.979838,-0.015796652,-0.031590443
CEBPA-AS1,0.82862866,0.17905654,-0.013181239,0.41939655,-0.0070530176,-0.011142569,-0.0041510467,-0.0018117782,-0.0014456492,1.4303265,0.015722722,-0.012853516,0.87076944,0.9859412,0.79194707,0.81021994
CEBPB,-0.011465524,2.7844434,-0.031091932,-0.013527215,-0.018582597,-0.033672083,2.3700306,2.4386327,3.7732775,3.838684,1.4498472,-0.039706256,3.4240754,3.7755287,-0.01108179,-0.019978851
CEBPD,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CEBPE,0.87130433,0.14694592,-0.012630766,0.39403155,-0.006848986,-0.0106425,-0.004984582,-0.0024334996,-0.0017325762,1.3585625,-9.3729795e-05,-0.012306172,0.80008745,0.9164137,0.7637543,0.87000567
CEBPG,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CECR1,-0.013995491,2.692458,-0.027725551,-0.011669348,-0.018619055,-0.032113697,2.3879802,2.781308,3.430814,3.3291306,1.1207464,-0.03747908,3.145374,3.2565172,-0.014302233,-0.022981657
CEL,0.8598258,0.13744788,-0.013088071,0.4707406,-0.006837258,-0.011053005,-0.0048766504,-0.001992551,-0.0019955772,1.4129341,0.004309088,-0.012871909,0.86769795,0.99583775,0.8146682,0.83797085
CELA1,-0.0049675517,1.1066133,-0.020690374,0.19666192,-0.009531926,-0.0207893,1.2982488,1.3849765,1.1719826,1.8642457,0.7504787,-0.019914722,1.7933939,2.1703522,-0.0004340574,-0.010013422
CENPA,0.8083037,0.13802518,-0.012991135,0.48236403,-0.0065970686,-0.011224081,-0.0045251525,-0.0018018503,-0.0018035468,1.4241432,0.043246716,-0.012425019,0.8753774,0.9913086,0.80748665,0.80704236
CENPB,-0.0007999438,0.3287912,-0.015034641,0.63415134,-0.00689523,-0.016268807,0.22283453,0.72050816,0.16936919,1.5655489,0.43338948,-0.01527789,1.341015,1.4599475,0.58690757,-0.0027194533
CENPC,-0.010281682,1.6854131,-0.022729725,-0.005161603,-0.010013045,-0.02523174,1.8419485,2.0604427,2.073657,2.4573283,0.9200777,-0.025568902,2.330512,2.741846,-0.008039193,-0.015218956
CENPE,0.82822895,0.18148182,-0.013038178,0.3942398,-0.0070219194,-0.01096781,-0.004239543,-0.001891927,-0.0013598584,1.4090424,0.014122888,-0.012542408,0.8488201,0.9587337,0.76897955,0.8219918
CENPF,0.75628835,0.16506982,-0.012831762,0.42052197,-0.006741678,-0.01105571,-0.004012359,-0.000984819,-0.0013985067,1.4488467,0.05520784,-0.012645054,0.87082916,1.0019588,0.76700336,0.75312865
CENPH,0.24023482,0.23575833,-0.014340512,0.46609363,-0.007357138,-0.013965975,-0.0006831749,0.47653377,0.038609818,1.7147608,0.26622924,-0.01573002,1.1818799,1.3248327,0.7373999,0.19266924
CENPK,-0.02353677,5.237625,-0.05574647,-0.03699819,-0.04301454,-0.06467534,6.0456038,5.723396,7.729614,6.917567,2.4250722,-0.082691595,6.3905983,7.4272513,-0.02412385,-0.04687701
CENPL,0.6496792,0.122427285,-0.013076839,0.5436812,-0.0064907977,-0.011898834,-0.004079553,0.0031039491,-0.001914958,1.514424,0.0927673,-0.013632287,0.9649144,1.0815346,0.84875494,0.63801414
CENPM,0.7798709,0.19562526,-0.013640078,0.4980851,-0.007079478,-0.0111354375,-0.0037621474,-0.0004845745,-0.0023749932,1.4038688,0.05521956,-0.012820739,0.87442213,1.0028521,0.8427238,0.6932686
CENPN,0.47071066,0.20213096,-0.011273348,0.4110399,-0.009537586,-0.008481622,-0.0044897078,0.4386083,-0.0002041383,1.0549002,-0.0025797766,-0.012084721,0.66118973,0.61978954,0.6649209,0.31342503
CENPT,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CENPU,0.14603174,0.16497242,-0.013819159,0.63630867,-0.006267171,-0.015093212,-0.0012650522,0.45261937,0.0120029375,1.6327835,0.3239363,-0.01477875,1.2781857,1.3500216,0.7157607,0.09338973
CENPV,-0.0023327447,0.40289903,-0.016876996,0.5031369,-0.008535578,-0.017657453,0.5277987,0.942567,0.32793862,1.8471657,0.51166844,-0.017255664,1.5640614,1.7186356,0.61384696,-0.004405247
CENPW,-7.206201e-06,0.3375543,-0.015965385,0.39573482,-0.0080083655,-0.0153802,0.192625,0.7620965,0.21478558,1.8271834,0.36889195,-0.016970953,1.3165715,1.5211419,0.64937544,-0.0006308665
CEP104,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CEP126,0.63771755,0.24701893,-0.014154275,0.38841167,-0.0074800677,-0.011983652,-0.0025168294,0.051993065,-0.00046739154,1.5344105,0.10133673,-0.013955761,0.9807369,1.128953,0.75616056,0.61100143
CEP128,0.8331042,0.20384729,-0.013404996,0.36745235,-0.007335086,-0.011001592,-0.0038171874,-0.0015009781,-0.0011694218,1.4173242,0.007964194,-0.012945725,0.850967,1.0073092,0.7497047,0.8040287
CEP135,-0.023284938,5.5552826,-0.055555023,-0.037568174,-0.0446739,-0.06468071,6.207065,5.8320446,7.8998117,6.907616,2.522381,-0.08501991,6.4357605,7.3904004,-0.026469044,-0.049248092
CEP170,-0.0068362067,0.69389176,-0.018287487,0.21318856,-0.0068899402,-0.019515859,0.9239413,1.3851018,0.7819837,1.8872867,0.7073335,-0.017771281,1.6761721,2.0406325,0.100586414,-0.008056358
CEP250,0.36905494,0.28175253,-0.014683015,0.4698324,-0.00771259,-0.013220724,-0.0010098221,0.41889483,-0.00041344934,1.5860575,0.21504316,-0.015258483,1.1057659,1.2472719,0.7570809,0.23096377
CEP290,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CEP295,0.13097313,0.20980164,-0.012214092,0.3697627,-0.0065656095,-0.015955808,0.09336573,0.21581659,0.19640443,1.7939073,0.43387228,-0.015252089,1.1143303,1.3316748,0.60939044,0.18108979
CEP41,0.6569459,0.11040048,-0.011367023,0.34396255,-0.005974004,-0.013000354,-0.002539802,-0.003171032,0.035307787,1.5667267,0.23453316,-0.012261261,0.87971884,1.06049,0.66269195,0.76753753
CEP55,0.858965,0.15810864,-0.012862913,0.42331925,-0.0069179498,-0.010791537,-0.004711399,-0.0020308911,-0.0017622539,1.3939252,-5.3095817e-05,-0.012561147,0.8302872,0.94835716,0.78971016,0.84665173
CEP68,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CEP70,0.46040535,0.16515091,-0.014400807,0.62211335,-0.0067207846,-0.014072312,-0.0025176448,0.15426767,-0.00053214957,1.5879041,0.164173,-0.014604981,1.1923753,1.2402737,0.8154492,0.41526994
CEP78,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CEP85,0.49410713,0.15713663,-0.01390519,0.63037175,-0.0064456803,-0.013414055,-0.002952674,0.13562208,-0.0012252197,1.58831,0.18548381,-0.014020671,1.1286546,1.2039671,0.845271,0.46829525
CEP85L,-0.022766624,5.7920756,-0.058448587,-0.037927706,-0.042967293,-0.05970231,5.6228266,5.445729,7.5357947,7.1697288,2.680653,-0.0808735,6.6602035,6.9834437,-0.03000223,-0.044549827
CEP89,0.06764239,0.3424343,-0.015424474,0.41705617,-0.0092181945,-0.017437797,0.46213764,0.6362289,0.44652826,1.461633,0.35712105,-0.016983552,1.2511373,1.5894519,0.34007138,-0.0035174643
CEP95,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CEPT1,-0.023296017,5.555133,-0.055525295,-0.037575178,-0.04468282,-0.06468597,6.2094693,5.827586,7.9003863,6.9056287,2.5209215,-0.08504564,6.4351187,7.3917065,-0.02647173,-0.049256504
CERCAM,0.6616303,0.1690769,-0.014033652,0.55905664,-0.0075265267,-0.012404217,-0.0035800962,0.1279348,-0.0020197388,1.5400673,0.081242785,-0.014670815,1.0129052,1.1545942,0.857843,0.5499744
CERK,-0.018744005,5.4049425,-0.046023507,-0.03277812,-0.046792414,-0.05490324,5.228784,5.4243026,7.0375657,6.467381,1.8020698,-0.07135166,5.1674514,5.9399333,-0.01865762,-0.039501674
CERS2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CERS4,0.009868887,0.4350132,-0.013074006,0.45750472,-0.0062196874,-0.014245919,0.2868979,0.31201833,0.4717587,1.3257785,0.36102527,-0.014555058,1.2878888,1.3497556,0.48016477,-0.002610608
CERS5,-0.023293171,5.5532975,-0.055528115,-0.0375637,-0.044674676,-0.06468189,6.2095513,5.8293257,7.9015985,6.90621,2.52062,-0.08504729,6.435135,7.3914356,-0.026473636,-0.049261265
CERS6,-0.0044285054,0.43572843,-0.016608164,0.39230686,-0.0068298187,-0.017316505,0.5925081,1.0377959,0.4477469,1.7579447,0.5867992,-0.016233014,1.4800278,1.7116185,0.44029284,-0.0053577702
CES1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CETN2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CETP,0.6684656,0.18412812,-0.014869824,0.56677127,-0.0075952737,-0.012887852,-0.003075597,0.115592584,-0.0016552695,1.5884285,0.093087316,-0.015059634,1.0712899,1.2489265,0.85473007,0.5676646
CFAP157,0.65073085,0.1815225,-0.01158825,0.3693305,-0.0057274434,-0.010194605,-0.0024185155,0.062089123,0.01773499,1.4767169,0.11416661,-0.011205922,0.86374724,1.0459964,0.6803194,0.6763915
CFAP20,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CFAP36,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CFAP57,0.83917695,0.1248994,-0.012877895,0.48011747,-0.00681446,-0.011287669,-0.0051131956,-0.0017455891,-0.0021445313,1.4317676,0.0035756528,-0.012827132,0.8567183,0.9290129,0.8360776,0.82550293
CFAP97,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CFD,-0.013307193,2.65398,-0.028501984,-0.010881374,-0.017434612,-0.033517074,2.4163988,2.6541243,3.3177674,3.495352,1.2833582,-0.03807052,3.259254,3.4663835,-0.013546663,-0.022121847
CFH,0.7892475,0.14807616,-0.013151411,0.36600032,-0.0070256083,-0.011360604,-0.0040896083,-0.0021789847,-0.0007380692,1.379659,0.062201552,-0.012047131,0.86607677,1.0135299,0.7071261,0.8311295
CFLAR,0.39257735,0.21062389,-0.014896651,0.73333853,-0.0068865954,-0.014142936,-0.00094218506,0.3456015,-0.0014607614,1.4745346,0.23520222,-0.014108918,1.1720886,1.303104,0.83890265,0.18531236
CFP,-0.013307193,2.65398,-0.028501984,-0.010881374,-0.017434612,-0.033517074,2.4163988,2.6541243,3.3177674,3.495352,1.2833582,-0.03807052,3.259254,3.4663835,-0.013546663,-0.022121847
CGRRF1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CH17-189H20.1,-0.0102789905,1.6857525,-0.022728665,-0.005162663,-0.010005608,-0.025235686,1.841291,2.0609057,2.0728228,2.4573174,0.92005706,-0.025562229,2.3297122,2.7420542,-0.008043598,-0.015215645
CH17-264L24.1,0.0524811,0.26772103,-0.015565879,0.31462958,-0.008541831,-0.01735629,0.5677841,0.34095693,0.6450616,1.5411353,0.44942576,-0.015353864,1.4988263,1.6657146,0.48010933,-0.00084692345
CH17-340M24.3,-0.0045353184,0.4032417,-0.01513479,0.440399,-0.005569512,-0.01666766,0.43378824,1.0157346,0.42845163,1.6384172,0.5937908,-0.015065112,1.4238997,1.5870818,0.39261037,-0.00540546
CH17-353B19.1,-0.023344167,5.5483804,-0.055553015,-0.03755013,-0.04480938,-0.064610116,6.2210684,5.8207088,7.9162374,6.905842,2.520179,-0.085165836,6.4500003,7.388645,-0.026390783,-0.049312327
CH17-373J23.1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CH507-254M2.3,0.75927323,0.07286447,-0.008232729,0.28197828,-0.0028824063,-0.0108105065,-0.0062695392,-0.0051221284,-0.0023575919,1.404659,0.15177564,-0.013132027,0.7041718,0.6140686,0.7396218,0.86002386
CH507-9B2.5,0.7735685,0.13116735,-0.012952938,0.31227735,-0.0072620255,-0.011314223,-0.0035972833,-0.0022531957,-0.0004353281,1.3503057,0.079818696,-0.011745961,0.8592508,1.0226333,0.6825378,0.8256813
CH507-9B2.9,0.8669357,0.16736124,-0.013153855,0.37895527,-0.0072136824,-0.010990547,-0.004469523,-0.0022007115,-0.0012940755,1.3945777,-0.00010954454,-0.012742313,0.83842057,0.9828805,0.74984676,0.85980886
CHADL,0.88867635,0.0881242,-0.012746058,0.50245714,-0.006383713,-0.0107798595,-0.0055463165,-0.0025042975,-0.0025756948,1.317689,0.007344097,-0.011787654,0.79024506,0.92763174,0.80311865,0.877139
CHAF1A,0.719121,0.12779894,-0.013258965,0.5356927,-0.0062909788,-0.011611768,-0.0039599244,-0.0009600132,-0.0016663235,1.4602989,0.08390466,-0.012667199,0.94395936,1.0607011,0.81889594,0.7125725
CHCHD1,-0.023293171,5.5532975,-0.055528115,-0.0375637,-0.044674676,-0.06468189,6.2095513,5.8293257,7.9015985,6.90621,2.52062,-0.08504729,6.435135,7.3914356,-0.026473636,-0.049261265
CHCHD10,-0.00033743744,0.35969245,-0.014746715,0.5428806,-0.007278039,-0.016232494,0.37296718,0.67172706,0.33271042,1.4222087,0.42419434,-0.014580597,1.2375199,1.4518965,0.43604195,-0.0030863425
CHCHD3,-0.023293786,5.55397,-0.05553643,-0.03756962,-0.044672664,-0.06468011,6.208878,5.8293376,7.9014845,6.906117,2.520082,-0.08504415,6.4359035,7.391894,-0.026467685,-0.04925105
CHCHD5,0.2396793,0.26093948,-0.014850699,0.68218094,-0.0070094476,-0.01457007,0.0796663,0.5305872,-0.0001377771,1.4436622,0.34063342,-0.013880479,1.1799648,1.3813739,0.69845307,-0.00024684667
CHD1L,0.043798,0.31980222,-0.015827348,0.48526773,-0.007012327,-0.015199251,0.054470442,0.6089127,0.19466802,1.7028015,0.3645161,-0.015240406,1.3306204,1.4263434,0.64230555,0.03054677
CHD3,-0.010281682,1.6854131,-0.022729725,-0.005161603,-0.010013045,-0.02523174,1.8419485,2.0604427,2.073657,2.4573283,0.9200777,-0.025568902,2.330512,2.741846,-0.008039193,-0.015218956
CHD6,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHD7,-9.235647e-06,0.40399733,-0.014372364,0.5099752,-0.0067919665,-0.015254472,0.26142824,0.62215525,0.37769547,1.4705193,0.5022852,-0.013491312,1.3062184,1.4094629,0.43832248,-0.0030807292
CHD9,-0.004241333,0.5537033,-0.0117866695,0.17531055,-0.0055795535,-0.013232712,0.5558151,0.9493684,0.5263282,1.2352785,0.5897194,-0.009712359,1.107355,1.1730164,0.06986116,-0.006075464
CHEK1,0.77486455,0.17643555,-0.013316035,0.4428055,-0.007044259,-0.011524603,-0.0040279008,-0.0008440445,-0.0014455246,1.4685837,0.053109318,-0.013084471,0.9084404,1.0331528,0.776239,0.7427868
CHERP,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHFR,-0.023284938,5.5552826,-0.055555023,-0.037568174,-0.0446739,-0.06468071,6.207065,5.8320446,7.8998117,6.907616,2.522381,-0.08501991,6.4357605,7.3904004,-0.026469044,-0.049248092
CHI3L2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHIC2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHKA,0.49068078,0.14165665,-0.013678705,0.67372334,-0.006466915,-0.013250833,-0.0032712126,0.1625061,-0.0017447722,1.5378143,0.16328336,-0.013982196,1.1206986,1.1658568,0.8672067,0.42557332
CHKB,0.013564165,0.32008436,-0.016232433,0.5482721,-0.008117592,-0.016729426,0.24954832,0.67012656,0.21475852,1.8187541,0.3846401,-0.017042449,1.4586272,1.5771272,0.71211773,-0.0012726666
CHL1,0.87913054,0.18902093,-0.0129832085,0.33397385,-0.007390873,-0.010731983,-0.004202306,-0.0021014228,-0.0011063591,1.3769004,-0.00036877647,-0.012774753,0.8102298,0.9588127,0.72540987,0.85251397
CHML,-0.004267451,0.78803366,-0.01874856,0.4098364,-0.008424103,-0.019533148,0.7946131,1.0885632,0.8817161,1.7463485,0.5967334,-0.018131627,1.7415693,2.0351524,0.14204481,-0.0074680396
CHMP1A,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHMP1B,-0.00030703703,0.2477797,-0.014350859,0.4442562,-0.0068648374,-0.015380459,0.08732635,0.73900634,0.18255194,1.7299662,0.41010243,-0.015568959,1.2678005,1.4070572,0.5878981,-0.0008904251
CHMP2A,0.33070588,0.24169323,-0.015163639,0.608112,-0.007562442,-0.01420862,-0.0007700401,0.42463654,-0.0009702105,1.65207,0.24185091,-0.0155288605,1.1828672,1.3337132,0.85027903,0.20653209
CHMP4B,0.100562274,0.25517267,-0.013458167,0.41373625,-0.0064951787,-0.016900228,0.1296229,0.23329084,0.26345336,1.8712132,0.4579147,-0.015858445,1.2341695,1.4231082,0.634068,0.18692926
CHMP4C,0.8716407,0.15004611,-0.012985881,0.3593709,-0.0073023527,-0.010949417,-0.004429719,-0.0023513846,-0.0012324526,1.3765361,-7.483736e-05,-0.012529664,0.8221249,0.97772837,0.73796386,0.87146634
CHMP6,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHMP7,-0.010281682,1.6854131,-0.022729725,-0.005161603,-0.010013045,-0.02523174,1.8419485,2.0604427,2.073657,2.4573283,0.9200777,-0.025568902,2.330512,2.741846,-0.008039193,-0.015218956
CHN1,0.73652035,0.18034464,-0.013297418,0.45207703,-0.006947077,-0.011189432,-0.004008928,-0.0005345637,-0.0017843199,1.4545312,0.05394233,-0.0131861055,0.8883986,1.006906,0.8213421,0.7182989
CHN2,-0.013330496,2.5190895,-0.025814649,-0.008078662,-0.01263042,-0.029261412,2.2446735,2.396167,2.8908403,2.967872,1.2098684,-0.03157229,2.9339209,3.1026895,-0.012661909,-0.020435704
CHORDC1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHP1,-0.013299718,2.6573367,-0.028543161,-0.010886437,-0.017410478,-0.033446733,2.408114,2.648709,3.3126047,3.4990828,1.2856306,-0.038011573,3.262427,3.4606059,-0.013596565,-0.022055404
CHPF,0.21674168,0.26383713,-0.015461195,0.5511466,-0.0075101536,-0.014944462,0.008036558,0.47188723,0.043763995,1.7344235,0.30631787,-0.01611637,1.2807025,1.4465002,0.7774773,0.13398883
CHPF2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
CHPT1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
